potentiometer0,potentiometer1,potentiometer2,potentiometer3,potentiometer4,potentiometer5,potentiometer6,encoder0,encoder1,encoder2,encoder3,encoder4,encoder5,encoder6
-0.2580190380146017,-0.13398070573153653,-0.12813642918868196,-3.1295133581684293,-1.3894163084152384,-0.7705787152773977,-0.8794120761799231,1.0596463658841802,-0.25510186726166584,-0.1308156880610836,-0.13093101418206762,-3.135357399735495,-1.3707756197307182,-0.7253564294471403,-1.7171702721582733,12.566370614359172
-0.2568427809166298,-0.13290190495964183,-0.12687957829302476,-3.130426733827848,-1.3886512578627301,-0.7714230283877752,-0.8797008526348921,1.060395166420073,-0.25510186726166584,-0.1308156880610836,-0.13093101418206762,-3.135357399735495,-1.3707756197307182,-0.7253564294471403,-1.7171702721582733,12.566370614359172
-0.2570237435470868,-0.1331716051526155,-0.1271489034849509,-3.1303353962619065,-1.3893206770961748,-0.7701096524382991,-0.879219558543277,1.0594591657502064,-0.25510186726166584,-0.1308156880610836,-0.13095731245417083,-3.135339787782667,-1.3707756197307182,-0.7253564294471403,-1.7171702721582733,12.566370614359172
-0.25774759406891556,-0.13398070573153653,-0.1275977788048288,-3.1295133581684293,-1.3894163084152384,-0.7701096524382991,-0.8791714291341155,1.0594591657502064,-0.25510186726166584,-0.1308156880610836,-0.13095731245417083,-3.135339787782667,-1.3707756197307182,-0.7253564294471403,-1.7171702721582733,12.566370614359172
-0.2574761501232299,-0.1332615052169399,-0.1274182286768779,-3.130244058695964,-1.3888425205008574,-0.7710477781164964,-0.8795564644074076,1.0603015663530861,-0.25512663924333817,-0.1308471795603761,-0.13095211922698155,-3.135343265686916,-1.3707756197307182,-0.7253564294471403,-1.7171702721582733,12.566370614359172
-0.2570237435470868,-0.13290190495964183,-0.1267898032290491,-3.130426733827848,-1.3891294144580475,-0.7703910901417585,-0.8793158173616,1.059833566018153,-0.25512663924333817,-0.1308471795603761,-0.13095211922698155,-3.135194092221215,-1.3707756197307182,-0.7253564294471403,-1.7171702721582733,12.566370614359172
-0.257928556699373,-0.13371100553856285,-0.12777732893278015,-3.129878708432197,-1.3894163084152384,-0.7698282147348401,-0.8791714291341155,1.0596463658841802,-0.25512663924333817,-0.1308471795603761,-0.13095211922698155,-3.135194092221215,-1.3707756197307182,-0.7253564294471403,-1.7171702721582733,12.566370614359172
-0.2572047061775442,-0.13344130534558918,-0.12750800374085314,-3.1300613835640814,-1.3893206770961748,-0.7704849027095779,-0.8793158173616,1.05992716608514,-0.25512663924333817,-0.1308471795603761,-0.13095211922698155,-3.135194092221215,-1.3707756197307182,-0.7253564294471403,-1.7171702721582733,12.566370614359172
-0.2580190380146017,-0.13398070573153653,-0.12804665412470628,-3.1294220206024885,-1.3891294144580475,-0.7707663404130374,-0.8795564644074076,1.0600207661521264,-0.25512663924333817,-0.1308471795603761,-0.1309784174990847,-3.1351764802683877,-1.3707756197307182,-0.7253564294471403,-1.7171702721582733,12.566370614359172
-0.25810951932982995,-0.13398070573153653,-0.1279568790607306,-3.1294220206024885,-1.3891294144580475,-0.7708601529808567,-0.8794602055890846,1.0596463658841802,-0.25512663924333817,-0.1308471795603761,-0.1309784174990847,-3.1353256537340886,-1.3707756197307182,-0.7253564294471403,-1.7171702721582733,12.566370614359172
-0.25729518749277247,-0.13344130534558918,-0.12732845361290224,-3.1300613835640814,-1.3894163084152384,-0.7704849027095779,-0.8793158173616,1.05992716608514,-0.25512663924333817,-0.1308471795603761,-0.1309784174990847,-3.1353256537340886,-1.3707756197307182,-0.7253564294471403,-1.7171702721582733,12.566370614359172
-0.2566618182861724,-0.13272210483099256,-0.12696935335700044,-3.1307007465256733,-1.3898944650105558,-0.7696405895992009,-0.8789789114974695,1.0588975653482873,-0.25512663924333817,-0.1308156880610836,-0.1310099089983772,-3.1353045638770123,-1.3707756197307182,-0.7253564294471403,-1.7171702721582733,12.566370614359172
-0.25765711275368686,-0.1332615052169399,-0.12750800374085314,-3.130152721130023,-1.3890337831389847,-0.7706725278452176,-0.8793158173616,1.05992716608514,-0.25512663924333817,-0.1308156880610836,-0.1310099089983772,-3.1353045638770123,-1.3707756197307182,-0.7253564294471403,-1.7171702721582733,12.566370614359172
