potentiometer0,potentiometer1,potentiometer2,potentiometer3,potentiometer4,potentiometer5,potentiometer6,encoder0,encoder1,encoder2,encoder3,encoder4,encoder5,encoder6
-1.058851508000959,-0.529611073199675,0.005247892068396789,-2.951793903986344,-2.9194167814631187,-2.9579825917564775,-2.963725001150811,-1.037657279912302,-0.5181181485317223,0.00478979155,-2.969355545658541,-2.968282413910923,-2.968148272442471,-2.968148272442471
-1.0590644731559704,-0.5296461875994338,0.005272431346377766,-2.951888135303654,-2.9194167814631187,-2.9582668982085996,-2.9639134262867675,-1.0376650026451761,-0.5181181485317223,0.00478979155,-2.969355545658541,-2.968282413910923,-2.968014130974019,-2.968148272442471
-1.0586385428459482,-0.5294003868011234,0.005235622429406301,-2.9519823666209666,-2.919231293830571,-2.9579825917564775,-2.963725001150811,-1.0376804481109247,-0.5181181485317223,0.00478979155,-2.969355545658541,-2.968282413910923,-2.968014130974019,-2.968148272442471
-1.0595436447547455,-0.5299622171972618,0.005292880744695246,-2.9522650605729,-2.9196950129119386,-2.9584564358433476,-2.964196063990701,-1.0376958935766731,-0.5181181485317223,0.00478979155,-2.969355545658541,-2.968282413910923,-2.968014130974019,-2.968148272442471
-1.058904749289712,-0.5294003868011234,0.005247892068396789,-2.9516054413517203,-2.9202514758095783,-2.9592145863823407,-2.964855551966547,-1.0376958935766731,-0.5181181485317223,0.00479108784,-2.9692214041900886,-2.968282413910923,-2.968014130974019,-2.968148272442471
-1.0594371621772398,-0.5299622171972618,0.005292880744695246,-2.9527362171594564,-2.9198805005444854,-2.9587407422954697,-2.9643844891266573,-1.0377036163095474,-0.5181258712645965,0.004792384130000001,-2.9692214041900886,-2.968282413910923,-2.968014130974019,-2.968148272442471
-1.0590644731559704,-0.5295408444001579,0.005251981948060284,-2.95235929189021,-2.9196022690956656,-2.9580773605738515,-2.963725001150811,-1.0377036163095474,-0.5181258712645965,0.004792384130000001,-2.9692214041900886,-2.968282413910923,-2.968014130974019,-2.968148272442471
-1.059383920888487,-0.5298919883977447,0.005292880744695246,-2.9528304484767665,-2.919324037646844,-2.959119817564966,-2.9649497645345244,-1.0376958935766731,-0.5181181485317223,0.004792384130000001,-2.9692214041900886,-2.968282413910923,-2.968014130974019,-2.968014130974019
-1.0592774383109818,-0.5298217595982271,0.005272431346377766,-2.951888135303654,-2.919324037646844,-2.9581721293912264,-2.963725001150811,-1.0376881708437988,-0.5181181485317223,0.004792384130000001,-2.9692214041900886,-2.968282413910923,-2.968014130974019,-2.968014130974019
-1.0592774383109818,-0.5298217595982271,0.005296970624358743,-2.952453523207523,-2.9199732443607584,-2.9585512046607216,-2.9642902765586783,-1.0376804481109247,-0.5181181485317223,0.004792384130000001,-2.9690872627216365,-2.968282413910923,-2.968014130974019,-2.968014130974019
-1.0593306795997341,-0.5298217595982271,0.005280611105704757,-2.9521708292555893,-2.9194167814631187,-2.9578878229391026,-2.9634423634468776,-1.0376804481109247,-0.5181181485317223,0.00479108784,-2.9690872627216365,-2.968282413910923,-2.968014130974019,-2.968014130974019
-1.0591177144447232,-0.5297164163989512,0.005272431346377766,-2.951888135303654,-2.9199732443607584,-2.9584564358433476,-2.9642902765586783,-1.0376804481109247,-0.5181181485317223,0.00479108784,-2.9690872627216365,-2.968282413910923,-2.968014130974019,-2.968014130974019
-1.0592774383109818,-0.5298919883977447,0.0052847009853682556,-2.9527362171594564,-2.9201587319933053,-2.9585512046607216,-2.9642902765586783,-1.0376804481109247,-0.5181181485317223,0.00479108784,-2.9690872627216365,-2.968282413910923,-2.968014130974019,-2.968014130974019
-1.058904749289712,-0.5295057300003991,0.005247892068396789,-2.951699672669033,-2.9202514758095783,-2.9589302799302186,-2.9643844891266573,-1.0376727253780504,-0.5181181485317223,0.00479108784,-2.9690872627216365,-2.968148272442471,-2.968014130974019,-2.968014130974019
-1.0595968860434979,-0.5299622171972618,0.005301060504022239,-2.95235929189021,-2.920344219625853,-2.959309355199714,-2.964572914262612,-1.0376804481109247,-0.5181181485317223,0.00479108784,-2.9689531212531843,-2.968148272442471,-2.968014130974019,-2.968014130974019
-1.0589579905784647,-0.5296461875994338,0.005260161707387278,-2.95235929189021,-2.9195095252793917,-2.9579825917564775,-2.9634423634468776,-1.0376804481109247,-0.5181181485317223,0.00479108784,-2.9689531212531843,-2.968148272442471,-2.9678799895055663,-2.968014130974019
-1.0591177144447232,-0.5296813019991926,0.005276521226041261,-2.9519823666209666,-2.919324037646844,-2.9579825917564775,-2.963725001150811,-1.0376804481109247,-0.5181181485317223,0.00479108784,-2.9689531212531843,-2.968148272442471,-2.9678799895055663,-2.968014130974019
-1.059224197022229,-0.5298217595982271,0.0052847009853682556,-2.951888135303654,-2.9199732443607584,-2.9583616670259736,-2.9639134262867675,-1.0376804481109247,-0.5181181485317223,0.00479108784,-2.9689531212531843,-2.968148272442471,-2.9678799895055663,-2.968014130974019
-1.0596501273322507,-0.5300324459967791,0.005309240263349231,-2.9525477545248338,-2.9196950129119386,-2.9581721293912264,-2.9638192137187884,-1.0376804481109247,-0.5181181485317223,0.00479108784,-2.9689531212531843,-2.968148272442471,-2.9678799895055663,-2.968014130974019
-1.0593306795997341,-0.5298568739979859,0.005288790865031751,-2.951793903986344,-2.9199732443607584,-2.9582668982085996,-2.9641018514227238,-1.0376804481109247,-0.5181181485317223,0.00479108784,-2.9689531212531843,-2.968148272442471,-2.9678799895055663,-2.9678799895055663
-1.0594371621772398,-0.5295759587999167,0.005247892068396789,-2.951793903986344,-2.920344219625853,-2.9588355111128437,-2.964572914262612,-1.0376881708437988,-0.5181181485317223,0.00479108784,-2.968818979784732,-2.968148272442471,-2.9678799895055663,-2.9678799895055663
-1.0596501273322507,-0.5300324459967791,0.005309240263349231,-2.9527362171594564,-2.9202514758095783,-2.9589302799302186,-2.9644787016946346,-1.0376881708437988,-0.5181181485317223,0.00479108784,-2.968818979784732,-2.968148272442471,-2.9678799895055663,-2.9678799895055663
-1.0596501273322507,-0.5299973315970206,0.005296970624358743,-2.951888135303654,-2.9202514758095783,-2.9585512046607216,-2.964196063990701,-1.0376881708437988,-0.5181181485317223,0.00479108784,-2.968818979784732,-2.968148272442471,-2.9678799895055663,-2.9678799895055663
-1.0587450254234538,-0.529435501200882,0.005243802188733292,-2.951699672669033,-2.9194167814631187,-2.9576982853043554,-2.963536576014855,-1.0376958935766731,-0.5181181485317223,0.004792384130000001,-2.968818979784732,-2.968148272442471,-2.9678799895055663,-2.9678799895055663
-1.058851508000959,-0.5295408444001579,0.005264251587050774,-2.9515112100344103,-2.9202514758095783,-2.9584564358433476,-2.9641018514227238,-1.0376881708437988,-0.5181181485317223,0.004792384130000001,-2.968818979784732,-2.968148272442471,-2.9678799895055663,-2.9678799895055663
-1.0587982667122067,-0.5294003868011234,0.005247892068396789,-2.9516054413517203,-2.9202514758095783,-2.9584564358433476,-2.9639134262867675,-1.0376881708437988,-0.5181181485317223,0.004792384130000001,-2.968818979784732,-2.968148272442471,-2.9678799895055663,-2.9678799895055663
-1.0591177144447232,-0.5296813019991926,0.005276521226041261,-2.9521708292555893,-2.9195095252793917,-2.9576982853043554,-2.9633481508788995,-1.0376804481109247,-0.5181181485317223,0.004792384130000001,-2.968818979784732,-2.968148272442471,-2.9678799895055663,-2.9678799895055663
-1.059170955733476,-0.5297164163989512,0.005276521226041261,-2.9521708292555893,-2.9194167814631187,-2.9580773605738515,-2.9634423634468776,-1.0376804481109247,-0.5181181485317223,0.004792384130000001,-2.96868483831628,-2.968014130974019,-2.9678799895055663,-2.9678799895055663
-1.059224197022229,-0.5298217595982271,0.005288790865031751,-2.9522650605729,-2.9199732443607584,-2.9583616670259736,-2.9640076388547447,-1.0376804481109247,-0.5181258712645965,0.004792384130000001,-2.96868483831628,-2.968014130974019,-2.9678799895055663,-2.9678799895055663
-1.0590112318672176,-0.529611073199675,0.005264251587050774,-2.951888135303654,-2.919324037646844,-2.9575087476696074,-2.9633481508788995,-1.0376727253780504,-0.5181335939974708,0.004793680420000001,-2.96868483831628,-2.968014130974019,-2.9678799895055663,-2.9678799895055663
-1.0595436447547455,-0.5299622171972618,0.005301060504022239,-2.95235929189021,-2.9202514758095783,-2.9587407422954697,-2.964196063990701,-1.0376727253780504,-0.5181335939974708,0.004793680420000001,-2.96868483831628,-2.968014130974019,-2.9678799895055663,-2.9678799895055663
-1.0596501273322507,-0.5299622171972618,0.005309240263349231,-2.95235929189021,-2.9204369634421252,-2.9588355111128437,-2.964855551966547,-1.0376804481109247,-0.5181335939974708,0.004793680420000001,-2.96868483831628,-2.968014130974019,-2.9678799895055663,-2.9678799895055663
-1.059383920888487,-0.5298217595982271,0.005292880744695246,-2.9519823666209666,-2.9202514758095783,-2.9583616670259736,-2.9641018514227238,-1.0376881708437988,-0.5181335939974708,0.004793680420000001,-2.96868483831628,-2.968014130974019,-2.967745848037114,-2.9678799895055663
-1.058691784134701,-0.5293652724013647,0.005247892068396789,-2.9515112100344103,-2.9201587319933053,-2.9580773605738515,-2.963725001150811,-1.0376958935766731,-0.5181335939974708,0.004793680420000001,-2.96868483831628,-2.968014130974019,-2.967745848037114,-2.967745848037114
-1.0590644731559704,-0.5296461875994338,0.005268341466714269,-2.951793903986344,-2.9196022690956656,-2.9576035164869805,-2.9634423634468776,-1.0377036163095474,-0.5181335939974708,0.004793680420000001,-2.9685506968478275,-2.968014130974019,-2.967745848037114,-2.967745848037114
-1.0590112318672176,-0.5296461875994338,0.005272431346377766,-2.951793903986344,-2.920344219625853,-2.9587407422954697,-2.964196063990701,-1.0377036163095474,-0.5181335939974708,0.004792384130000001,-2.9685506968478275,-2.968014130974019,-2.967745848037114,-2.967745848037114
-1.0596501273322507,-0.5299622171972618,0.005309240263349231,-2.9521708292555893,-2.9205297072583982,-2.9587407422954697,-2.9642902765586783,-1.0376958935766731,-0.5181335939974708,0.004792384130000001,-2.9685506968478275,-2.968014130974019,-2.967745848037114,-2.967745848037114
-1.0593306795997341,-0.5297515307987097,0.005292880744695246,-2.9519823666209666,-2.9199732443607584,-2.9581721293912264,-2.963536576014855,-1.0376958935766731,-0.5181335939974708,0.004792384130000001,-2.9685506968478275,-2.968014130974019,-2.967745848037114,-2.967745848037114
-1.0587982667122067,-0.5295408444001579,0.005247892068396789,-2.951134284765164,-2.9198805005444854,-2.9582668982085996,-2.963725001150811,-1.0376881708437988,-0.5181335939974708,0.004792384130000001,-2.9685506968478275,-2.9678799895055663,-2.967745848037114,-2.967745848037114
-1.0590112318672176,-0.5297164163989512,0.005260161707387278,-2.951699672669033,-2.9199732443607584,-2.9578878229391026,-2.963725001150811,-1.0376881708437988,-0.5181335939974708,0.004792384130000001,-2.9685506968478275,-2.9678799895055663,-2.967745848037114,-2.967745848037114
-1.0590112318672176,-0.5297164163989512,0.005272431346377766,-2.9516054413517203,-2.9194167814631187,-2.9576982853043554,-2.963536576014855,-1.0376881708437988,-0.5181335939974708,0.004792384130000001,-2.9685506968478275,-2.9678799895055663,-2.967745848037114,-2.967745848037114
-1.0595968860434979,-0.5299973315970206,0.005296970624358743,-2.9520765979382766,-2.920344219625853,-2.9585512046607216,-2.9642902765586783,-1.0376881708437988,-0.5181335939974708,0.004792384130000001,-2.9684165553793753,-2.9678799895055663,-2.967745848037114,-2.967745848037114
-1.059170955733476,-0.5298568739979859,0.0052847009853682556,-2.9521708292555893,-2.920344219625853,-2.9587407422954697,-2.9642902765586783,-1.0376881708437988,-0.5181335939974708,0.004792384130000001,-2.9684165553793753,-2.9678799895055663,-2.967745848037114,-2.967745848037114
-1.0589579905784647,-0.5296461875994338,0.005264251587050774,-2.951793903986344,-2.9202514758095783,-2.9582668982085996,-2.964196063990701,-1.0376804481109247,-0.5181335939974708,0.004792384130000001,-2.9684165553793753,-2.9678799895055663,-2.967745848037114,-2.967745848037114
-1.0590112318672176,-0.5295408444001579,0.005264251587050774,-2.9513227473997876,-2.9198805005444854,-2.9581721293912264,-2.963725001150811,-1.0376804481109247,-0.5181335939974708,0.004792384130000001,-2.9684165553793753,-2.9678799895055663,-2.967745848037114,-2.967745848037114
-1.058904749289712,-0.529611073199675,0.005264251587050774,-2.9513227473997876,-2.9202514758095783,-2.9582668982085996,-2.9642902765586783,-1.0376804481109247,-0.5181335939974708,0.004792384130000001,-2.9684165553793753,-2.9678799895055663,-2.967745848037114,-2.967745848037114
-1.0592774383109818,-0.5298568739979859,0.005292880744695246,-2.9514169787170976,-2.920344219625853,-2.9588355111128437,-2.9642902765586783,-1.0376804481109247,-0.5181335939974708,0.004792384130000001,-2.9684165553793753,-2.9678799895055663,-2.967745848037114,-2.967745848037114
-1.0587982667122067,-0.5294003868011234,0.005239712309069796,-2.9514169787170976,-2.9201587319933053,-2.9583616670259736,-2.9642902765586783,-1.0376881708437988,-0.5181335939974708,0.004792384130000001,-2.9684165553793753,-2.9678799895055663,-2.967745848037114,-2.967745848037114
-1.0593306795997341,-0.5298919883977447,0.005292880744695246,-2.9519823666209666,-2.9199732443607584,-2.9579825917564775,-2.9633481508788995,-1.0376881708437988,-0.5181335939974708,0.004792384130000001,-2.9684165553793753,-2.9678799895055663,-2.967745848037114,-2.967745848037114
-1.0595968860434979,-0.5298919883977447,0.005301060504022239,-2.9522650605729,-2.9197877567282116,-2.9580773605738515,-2.963630788582834,-1.0376881708437988,-0.5181335939974708,0.004792384130000001,-2.9684165553793753,-2.9678799895055663,-2.967745848037114,-2.967745848037114
-1.0590644731559704,-0.529611073199675,0.005276521226041261,-2.951888135303654,-2.9199732443607584,-2.9579825917564775,-2.9633481508788995,-1.0376881708437988,-0.5181335939974708,0.004792384130000001,-2.968282413910923,-2.9678799895055663,-2.967611706568662,-2.967745848037114
-1.058904749289712,-0.5295759587999167,0.005264251587050774,-2.951040053447854,-2.9198805005444854,-2.9581721293912264,-2.963725001150811,-1.0376958935766731,-0.5181335939974708,0.004792384130000001,-2.968282413910923,-2.9678799895055663,-2.967611706568662,-2.967611706568662
-1.059224197022229,-0.5297866451984685,0.0052847009853682556,-2.9514169787170976,-2.9202514758095783,-2.9587407422954697,-2.9642902765586783,-1.0376958935766731,-0.5181335939974708,0.004792384130000001,-2.968282413910923,-2.9678799895055663,-2.967611706568662,-2.967611706568662
-1.0593306795997341,-0.5297866451984685,0.0052847009853682556,-2.951793903986344,-2.9204369634421252,-2.9585512046607216,-2.9642902765586783,-1.0376958935766731,-0.5181335939974708,0.004792384130000001,-2.968282413910923,-2.967745848037114,-2.967611706568662,-2.967611706568662
-1.059170955733476,-0.5298568739979859,0.005296970624358743,-2.951793903986344,-2.9197877567282116,-2.9579825917564775,-2.9633481508788995,-1.0376958935766731,-0.5181335939974708,0.004792384130000001,-2.968282413910923,-2.967745848037114,-2.967611706568662,-2.967611706568662
-1.0594371621772398,-0.5299973315970206,0.005292880744695246,-2.9521708292555893,-2.9202514758095783,-2.9585512046607216,-2.9639134262867675,-1.0376881708437988,-0.5181335939974708,0.004792384130000001,-2.968282413910923,-2.967745848037114,-2.967611706568662,-2.967611706568662
-1.0593306795997341,-0.5298217595982271,0.005292880744695246,-2.951793903986344,-2.9202514758095783,-2.9584564358433476,-2.9642902765586783,-1.0376881708437988,-0.5181335939974708,0.004792384130000001,-2.968282413910923,-2.967745848037114,-2.967611706568662,-2.967611706568662
-1.059224197022229,-0.5298568739979859,0.005288790865031751,-2.9521708292555893,-2.9204369634421252,-2.9587407422954697,-2.9643844891266573,-1.0376804481109247,-0.5181335939974708,0.004792384130000001,-2.968282413910923,-2.967745848037114,-2.967611706568662,-2.967611706568662
-1.0592774383109818,-0.529927102797503,0.005292880744695246,-2.9516054413517203,-2.920344219625853,-2.9584564358433476,-2.9639134262867675,-1.0376727253780504,-0.5181335939974708,0.004792384130000001,-2.968148272442471,-2.967745848037114,-2.967611706568662,-2.967611706568662
-1.0587982667122067,-0.5295408444001579,0.005243802188733292,-2.951134284765164,-2.9202514758095783,-2.9583616670259736,-2.964196063990701,-1.0376804481109247,-0.5181258712645965,0.004792384130000001,-2.968148272442471,-2.967745848037114,-2.967611706568662,-2.967611706568662
-1.059383920888487,-0.5298217595982271,0.0052847009853682556,-2.9519823666209666,-2.9202514758095783,-2.9581721293912264,-2.9638192137187884,-1.0376881708437988,-0.5181258712645965,0.004792384130000001,-2.968148272442471,-2.967745848037114,-2.967611706568662,-2.967611706568662
-1.0589579905784647,-0.5296461875994338,0.005264251587050774,-2.951793903986344,-2.920344219625853,-2.9587407422954697,-2.9642902765586783,-1.0376881708437988,-0.5181258712645965,0.004792384130000001,-2.968148272442471,-2.967745848037114,-2.967611706568662,-2.967611706568662
-1.0592774383109818,-0.5298568739979859,0.005292880744695246,-2.9515112100344103,-2.9199732443607584,-2.9581721293912264,-2.963630788582834,-1.0376881708437988,-0.5181335939974708,0.004792384130000001,-2.968148272442471,-2.967745848037114,-2.967611706568662,-2.967611706568662
-1.0598098511985088,-0.530137789196055,0.005309240263349231,-2.951793903986344,-2.9197877567282116,-2.9576982853043554,-2.9633481508788995,-1.0376881708437988,-0.5181335939974708,0.004792384130000001,-2.968148272442471,-2.967745848037114,-2.967611706568662,-2.967611706568662
-1.058904749289712,-0.5295408444001579,0.005260161707387278,-2.951134284765164,-2.920344219625853,-2.9583616670259736,-2.964196063990701,-1.0376881708437988,-0.5181335939974708,0.004792384130000001,-2.968148272442471,-2.967745848037114,-2.967611706568662,-2.967611706568662
-1.0595436447547455,-0.5299622171972618,0.005309240263349231,-2.9515112100344103,-2.9200659881770323,-2.9581721293912264,-2.963725001150811,-1.0376881708437988,-0.5181335939974708,0.004792384130000001,-2.968148272442471,-2.967745848037114,-2.967611706568662,-2.967611706568662
-1.0591177144447232,-0.5296813019991926,0.005256071827723781,-2.9515112100344103,-2.9199732443607584,-2.9578878229391026,-2.963630788582834,-1.0376881708437988,-0.5181335939974708,0.004792384130000001,-2.968014130974019,-2.967745848037114,-2.967611706568662,-2.967611706568662
-1.059383920888487,-0.5298919883977447,0.005288790865031751,-2.9516054413517203,-2.9200659881770323,-2.9577930541217294,-2.963630788582834,-1.0376958935766731,-0.5181335939974708,0.004792384130000001,-2.968014130974019,-2.967745848037114,-2.967611706568662,-2.967611706568662
-1.059224197022229,-0.5298568739979859,0.005292880744695246,-2.9519823666209666,-2.920715194890946,-2.9588355111128437,-2.9642902765586783,-1.0376881708437988,-0.5181335939974708,0.004792384130000001,-2.968014130974019,-2.967745848037114,-2.967611706568662,-2.967611706568662
-1.059170955733476,-0.5296813019991926,0.005268341466714269,-2.951888135303654,-2.920344219625853,-2.9584564358433476,-2.9640076388547447,-1.0376881708437988,-0.5181258712645965,0.004792384130000001,-2.968014130974019,-2.967745848037114,-2.967611706568662,-2.967611706568662
-1.0594371621772398,-0.5301026747962965,0.005325599782003216,-2.9521708292555893,-2.920344219625853,-2.9587407422954697,-2.9643844891266573,-1.0376881708437988,-0.5181258712645965,0.004792384130000001,-2.968014130974019,-2.967611706568662,-2.967611706568662,-2.967611706568662
-1.0594904034659927,-0.5300324459967791,0.005309240263349231,-2.951793903986344,-2.9195095252793917,-2.9587407422954697,-2.9644787016946346,-1.0376804481109247,-0.5181258712645965,0.004792384130000001,-2.968014130974019,-2.967611706568662,-2.96747756510021,-2.96747756510021
-1.0595436447547455,-0.5301026747962965,0.005309240263349231,-2.951793903986344,-2.9199732443607584,-2.9576982853043554,-2.9633481508788995,-1.0376881708437988,-0.5181258712645965,0.004792384130000001,-2.968014130974019,-2.967611706568662,-2.96747756510021,-2.96747756510021
-1.0591177144447232,-0.5298217595982271,0.005280611105704757,-2.9516054413517203,-2.9201587319933053,-2.9580773605738515,-2.963725001150811,-1.0376881708437988,-0.5181335939974708,0.004792384130000001,-2.968014130974019,-2.967611706568662,-2.96747756510021,-2.96747756510021
-1.0591177144447232,-0.5296461875994338,0.005264251587050774,-2.9515112100344103,-2.9198805005444854,-2.9580773605738515,-2.963630788582834,-1.0376804481109247,-0.5181335939974708,0.004792384130000001,-2.968014130974019,-2.967611706568662,-2.96747756510021,-2.96747756510021
-1.059224197022229,-0.5298919883977447,0.0052847009853682556,-2.9519823666209666,-2.9197877567282116,-2.9579825917564775,-2.963536576014855,-1.0376804481109247,-0.5181335939974708,0.004792384130000001,-2.968014130974019,-2.967611706568662,-2.96747756510021,-2.96747756510021
-1.0591177144447232,-0.5299622171972618,0.005296970624358743,-2.951134284765164,-2.9196022690956656,-2.9575087476696074,-2.963065513174965,-1.0376881708437988,-0.5181335939974708,0.004792384130000001,-2.968014130974019,-2.967611706568662,-2.96747756510021,-2.96747756510021
-1.058904749289712,-0.5295408444001579,0.005260161707387278,-2.951040053447854,-2.920344219625853,-2.9581721293912264,-2.963725001150811,-1.0376881708437988,-0.5181258712645965,0.004792384130000001,-2.968014130974019,-2.967611706568662,-2.96747756510021,-2.96747756510021
-1.0593306795997341,-0.5298919883977447,0.005296970624358743,-2.951793903986344,-2.920344219625853,-2.9581721293912264,-2.9641018514227238,-1.0376881708437988,-0.5181258712645965,0.004792384130000001,-2.9678799895055663,-2.967611706568662,-2.96747756510021,-2.96747756510021
-1.0590112318672176,-0.5297164163989512,0.005276521226041261,-2.9515112100344103,-2.9202514758095783,-2.9581721293912264,-2.963725001150811,-1.0376881708437988,-0.5181258712645965,0.004792384130000001,-2.9678799895055663,-2.967611706568662,-2.96747756510021,-2.96747756510021
-1.0590644731559704,-0.5298217595982271,0.005276521226041261,-2.9516054413517203,-2.920993426339766,-2.959119817564966,-2.9644787016946346,-1.0376881708437988,-0.5181258712645965,0.004792384130000001,-2.9678799895055663,-2.967611706568662,-2.96747756510021,-2.96747756510021
-1.0597566099097564,-0.530137789196055,0.005325599782003216,-2.951888135303654,-2.9200659881770323,-2.9579825917564775,-2.9634423634468776,-1.0376881708437988,-0.5181258712645965,0.004792384130000001,-2.9678799895055663,-2.967611706568662,-2.96747756510021,-2.96747756510021
-1.0592774383109818,-0.5298568739979859,0.005292880744695246,-2.951793903986344,-2.9201587319933053,-2.9577930541217294,-2.963630788582834,-1.0376958935766731,-0.5181258712645965,0.004792384130000001,-2.9678799895055663,-2.967611706568662,-2.96747756510021,-2.96747756510021
-1.0595968860434979,-0.530137789196055,0.005309240263349231,-2.9516054413517203,-2.9205297072583982,-2.9592145863823407,-2.9644787016946346,-1.0376958935766731,-0.5181258712645965,0.004792384130000001,-2.9678799895055663,-2.967611706568662,-2.96747756510021,-2.96747756510021
-1.0590644731559704,-0.5297164163989512,0.005268341466714269,-2.951134284765164,-2.9202514758095783,-2.9583616670259736,-2.963725001150811,-1.0376958935766731,-0.5181258712645965,0.004792384130000001,-2.9678799895055663,-2.967611706568662,-2.96747756510021,-2.96747756510021
-1.0592774383109818,-0.5298568739979859,0.005276521226041261,-2.951793903986344,-2.920344219625853,-2.9582668982085996,-2.9641018514227238,-1.0376881708437988,-0.5181258712645965,0.004792384130000001,-2.9678799895055663,-2.967611706568662,-2.96747756510021,-2.96747756510021
-1.0591177144447232,-0.5296813019991926,0.005272431346377766,-2.9514169787170976,-2.9201587319933053,-2.9580773605738515,-2.963725001150811,-1.0376881708437988,-0.5181258712645965,0.004792384130000001,-2.9678799895055663,-2.967611706568662,-2.96747756510021,-2.96747756510021
-1.059224197022229,-0.5298919883977447,0.0052847009853682556,-2.9513227473997876,-2.9199732443607584,-2.9577930541217294,-2.9634423634468776,-1.0376881708437988,-0.5181258712645965,0.004792384130000001,-2.9678799895055663,-2.967611706568662,-2.96747756510021,-2.96747756510021
-1.0597566099097564,-0.5302080179955724,0.005309240263349231,-2.9521708292555893,-2.9200659881770323,-2.9580773605738515,-2.963725001150811,-1.0376804481109247,-0.5181258712645965,0.004792384130000001,-2.9678799895055663,-2.967611706568662,-2.96747756510021,-2.96747756510021
-1.0597033686210036,-0.5302431323953309,0.005325599782003216,-2.9521708292555893,-2.9201587319933053,-2.9581721293912264,-2.963630788582834,-1.0376804481109247,-0.5181258712645965,0.004792384130000001,-2.9678799895055663,-2.967611706568662,-2.96747756510021,-2.96747756510021
-1.059224197022229,-0.5298217595982271,0.0052847009853682556,-2.9514169787170976,-2.9205297072583982,-2.9586459734780948,-2.9643844891266573,-1.0376804481109247,-0.5181258712645965,0.004793680420000001,-2.967745848037114,-2.967611706568662,-2.96747756510021,-2.96747756510021
-1.0593306795997341,-0.5298568739979859,0.005280611105704757,-2.9512285160824767,-2.920715194890946,-2.9587407422954697,-2.9642902765586783,-1.0376881708437988,-0.5181258712645965,0.004794976710000001,-2.967745848037114,-2.96747756510021,-2.96747756510021,-2.96747756510021
-1.059383920888487,-0.5299973315970206,0.005296970624358743,-2.9516054413517203,-2.9200659881770323,-2.9579825917564775,-2.9638192137187884,-1.0376881708437988,-0.5181258712645965,0.004794976710000001,-2.967745848037114,-2.96747756510021,-2.96747756510021,-2.96747756510021
-1.058904749289712,-0.529611073199675,0.005256071827723781,-2.9513227473997876,-2.9202514758095783,-2.9581721293912264,-2.9638192137187884,-1.0376881708437988,-0.5181258712645965,0.004794976710000001,-2.967745848037114,-2.96747756510021,-2.96747756510021,-2.96747756510021
